*** [46309] start a is 345142857142876
*** [46309] end a is 352571428571447
+++ [46309] Checked [345142857142876] to [345143267205908]
*** [46309] [1450107000] working on: 345143267205908 tried: 410063032 rate: 3727845 / sec
*** [46309] time left: 3 wk 2 d 1 h 13 m 30 s
+++ [46309] Checked [345142857142876] to [345146710888150]
*** [46309] [1450107900] working on: 345146710888150 tried: 3443682242 rate: 3826313 / sec
*** [46309] time left: 3 wk 1 d 11 h 59 m 0 s
+++ [46309] Checked [345142857142876] to [345150187134816]
*** [46309] [1450108800] working on: 345150187134816 tried: 3476246666 rate: 3862496 / sec
*** [46309] time left: 3 wk 1 d 5 h 53 m 42 s
+++ [46309] Checked [345142857142876] to [345153635077636]
*** [46309] [1450109700] working on: 345153635077636 tried: 3447942820 rate: 3831047 / sec
*** [46309] time left: 3 wk 1 d 9 h 57 m 50 s
+++ [46309] Checked [345142857142876] to [345157473612000]
*** [46309] [1450110600] working on: 345157473612000 tried: 3838534364 rate: 4265038 / sec
*** [46309] time left: 2 wk 6 d 2 h 2 m 51 s
+++ [46309] Checked [345142857142876] to [345160937484552]
*** [46309] [1450111500] working on: 345160937484552 tried: 3463872552 rate: 3848747 / sec
*** [46309] time left: 3 wk 1 d 6 h 54 m 50 s
+++ [46309] Checked [345142857142876] to [345164427759918]
*** [46309] [1450112400] working on: 345164427759918 tried: 3490275366 rate: 3878083 / sec
*** [46309] time left: 3 wk 1 d 2 h 50 m 32 s
+++ [46309] Checked [345142857142876] to [345167674434344]
*** [46309] [1450113300] working on: 345167674434344 tried: 3246674426 rate: 3607416 / sec
*** [46309] time left: 3 wk 2 d 18 h 30 m 6 s
+++ [46309] Checked [345142857142876] to [345171073731772]
*** [46309] [1450114200] working on: 345171073731772 tried: 3399297428 rate: 3776997 / sec
*** [46309] time left: 3 wk 1 d 16 h 4 m 15 s
+++ [46309] Checked [345142857142876] to [345174572644854]
*** [46309] [1450115100] working on: 345174572644854 tried: 3498913082 rate: 3887681 / sec
*** [46309] time left: 3 wk 1 d 0 h 48 m 30 s
+++ [46309] Checked [345142857142876] to [345178285203054]
*** [46309] [1450116000] working on: 345178285203054 tried: 3712558200 rate: 4125064 / sec
*** [46309] time left: 2 wk 6 d 17 h 17 m 50 s
+++ [46309] Checked [345142857142876] to [345181719306798]
*** [46309] [1450116900] working on: 345181719306798 tried: 3434103744 rate: 3815670 / sec
*** [46309] time left: 3 wk 1 d 9 h 57 m 57 s
+++ [46309] Checked [345142857142876] to [345185145363818]
*** [46309] [1450117800] working on: 345185145363818 tried: 3426057020 rate: 3806730 / sec
*** [46309] time left: 3 wk 1 d 10 h 58 m 58 s
+++ [46309] Checked [345142857142876] to [345188609591672]
*** [46309] [1450118700] working on: 345188609591672 tried: 3464227854 rate: 3849142 / sec
*** [46309] time left: 3 wk 1 d 4 h 52 m 47 s
+++ [46309] Checked [345142857142876] to [345191840491588]
*** [46309] [1450119600] working on: 345191840491588 tried: 3230899916 rate: 3589888 / sec
*** [46309] time left: 3 wk 2 d 19 h 31 m 0 s
+++ [46309] Checked [345142857142876] to [345195246156698]
*** [46309] [1450120500] working on: 345195246156698 tried: 3405665110 rate: 3784072 / sec
*** [46309] time left: 3 wk 1 d 13 h 1 m 27 s
+++ [46309] Checked [345142857142876] to [345198544687618]
*** [46309] [1450121400] working on: 345198544687618 tried: 3298530920 rate: 3665034 / sec
*** [46309] time left: 3 wk 2 d 6 h 18 m 48 s
+++ [46309] Checked [345142857142876] to [345201832912350]
*** [46309] [1450122300] working on: 345201832912350 tried: 3288224732 rate: 3653583 / sec
*** [46309] time left: 3 wk 2 d 8 h 20 m 18 s
+++ [46309] Checked [345142857142876] to [345205253615486]
*** [46309] [1450123200] working on: 345205253615486 tried: 3420703136 rate: 3800781 / sec
*** [46309] time left: 3 wk 1 d 10 h 58 m 21 s
+++ [46309] Checked [345142857142876] to [345208553301468]
*** [46309] [1450124100] working on: 345208553301468 tried: 3299685982 rate: 3666317 / sec
*** [46309] time left: 3 wk 2 d 5 h 17 m 50 s
+++ [46309] Checked [345142857142876] to [345212024847426]
*** [46309] [1450125000] working on: 345212024847426 tried: 3471545958 rate: 3857273 / sec
*** [46309] time left: 3 wk 1 d 1 h 49 m 58 s
+++ [46309] Checked [345142857142876] to [345215386691164]
*** [46309] [1450125900] working on: 345215386691164 tried: 3361843738 rate: 3735381 / sec
*** [46309] time left: 3 wk 1 d 19 h 7 m 1 s
+++ [46309] Checked [345142857142876] to [345218912076792]
*** [46309] [1450126800] working on: 345218912076792 tried: 3525385628 rate: 3917095 / sec
*** [46309] time left: 3 wk 0 d 17 h 41 m 23 s
+++ [46309] Checked [345142857142876] to [345222256957342]
*** [46309] [1450127700] working on: 345222256957342 tried: 3344880550 rate: 3716533 / sec
*** [46309] time left: 3 wk 1 d 21 h 9 m 17 s
+++ [46309] Checked [345142857142876] to [345225812190026]
*** [46309] [1450128600] working on: 345225812190026 tried: 3555232684 rate: 3950258 / sec
*** [46309] time left: 3 wk 0 d 12 h 36 m 32 s
+++ [46309] Checked [345142857142876] to [345229232910086]
*** [46309] [1450129500] working on: 345229232910086 tried: 3420720060 rate: 3800800 / sec
*** [46309] time left: 3 wk 1 d 8 h 56 m 35 s
+++ [46309] Checked [345142857142876] to [345232495722570]
*** [46309] [1450130400] working on: 345232495722570 tried: 3262812484 rate: 3625347 / sec
*** [46309] time left: 3 wk 2 d 10 h 22 m 18 s
+++ [46309] Checked [345142857142876] to [345235947051738]
*** [46309] [1450131300] working on: 345235947051738 tried: 3451329168 rate: 3834810 / sec
*** [46309] time left: 3 wk 1 d 3 h 51 m 21 s
+++ [46309] Checked [345142857142876] to [345239394668906]
*** [46309] [1450132200] working on: 345239394668906 tried: 3447617168 rate: 3830685 / sec
*** [46309] time left: 3 wk 1 d 3 h 51 m 40 s
+++ [46309] Checked [345142857142876] to [345242998031246]
*** [46309] [1450133100] working on: 345242998031246 tried: 3603362340 rate: 4003735 / sec
*** [46309] time left: 3 wk 0 d 4 h 28 m 26 s
+++ [46309] Checked [345142857142876] to [345246446854394]
*** [46309] [1450134000] working on: 345246446854394 tried: 3448823148 rate: 3832025 / sec
*** [46309] time left: 3 wk 1 d 2 h 50 m 58 s
+++ [46309] Checked [345142857142876] to [345249956011856]
*** [46309] [1450134900] working on: 345249956011856 tried: 3509157462 rate: 3899063 / sec
*** [46309] time left: 3 wk 0 d 17 h 41 m 35 s
+++ [46309] Checked [345142857142876] to [345253469672918]
*** [46309] [1450135800] working on: 345253469672918 tried: 3513661062 rate: 3904067 / sec
*** [46309] time left: 3 wk 0 d 16 h 40 m 40 s
+++ [46309] Checked [345142857142876] to [345256734215032]
*** [46309] [1450136700] working on: 345256734215032 tried: 3264542114 rate: 3627269 / sec
*** [46309] time left: 3 wk 2 d 8 h 20 m 9 s
+++ [46309] Checked [345142857142876] to [345260188658078]
*** [46309] [1450137600] working on: 345260188658078 tried: 3454443046 rate: 3838270 / sec
*** [46309] time left: 3 wk 1 d 1 h 49 m 7 s
+++ [46309] Checked [345142857142876] to [345263393915400]
*** [46309] [1450138500] working on: 345263393915400 tried: 3205257322 rate: 3561397 / sec
*** [46309] time left: 3 wk 2 d 18 h 30 m 0 s
+++ [46309] Checked [345142857142876] to [345266796081518]
*** [46309] [1450139400] working on: 345266796081518 tried: 3402166118 rate: 3780184 / sec
*** [46309] time left: 3 wk 1 d 8 h 56 m 45 s
+++ [46309] Checked [345142857142876] to [345270101204466]
*** [46309] [1450140300] working on: 345270101204466 tried: 3305122948 rate: 3672358 / sec
*** [46309] time left: 3 wk 2 d 0 h 12 m 16 s
+++ [46309] Checked [345142857142876] to [345273297725116]
*** [46309] [1450141200] working on: 345273297725116 tried: 3196520650 rate: 3551689 / sec
*** [46309] time left: 3 wk 2 d 18 h 30 m 47 s
+++ [46309] Checked [345142857142876] to [345276748409242]
*** [46309] [1450142100] working on: 345276748409242 tried: 3450684126 rate: 3834093 / sec
*** [46309] time left: 3 wk 1 d 0 h 48 m 29 s
+++ [46309] Checked [345142857142876] to [345280175119880]
*** [46309] [1450143000] working on: 345280175119880 tried: 3426710638 rate: 3807456 / sec
*** [46309] time left: 3 wk 1 d 3 h 51 m 56 s
+++ [46309] Checked [345142857142876] to [345283657712976]
*** [46309] [1450143900] working on: 345283657712976 tried: 3482593096 rate: 3869547 / sec
*** [46309] time left: 3 wk 0 d 19 h 43 m 9 s
+++ [46309] Checked [345142857142876] to [345287028742578]
*** [46309] [1450144800] working on: 345287028742578 tried: 3371029602 rate: 3745588 / sec
*** [46309] time left: 3 wk 1 d 12 h 0 m 13 s
+++ [46309] Checked [345142857142876] to [345290281769470]
*** [46309] [1450145700] working on: 345290281769470 tried: 3253026892 rate: 3614474 / sec
*** [46309] time left: 3 wk 2 d 7 h 19 m 34 s
+++ [46309] Checked [345142857142876] to [345293861220240]
*** [46309] [1450146600] working on: 345293861220240 tried: 3579450770 rate: 3977167 / sec
*** [46309] time left: 3 wk 0 d 4 h 28 m 17 s
+++ [46309] Checked [345142857142876] to [345297477405910]
*** [46309] [1450147500] working on: 345297477405910 tried: 3616185670 rate: 4017984 / sec
*** [46309] time left: 2 wk 6 d 22 h 22 m 52 s
+++ [46309] Checked [345142857142876] to [345301064886880]
*** [46309] [1450148400] working on: 345301064886880 tried: 3587480970 rate: 3986089 / sec
*** [46309] time left: 3 wk 0 d 2 h 26 m 38 s
+++ [46309] Checked [345142857142876] to [345304797031732]
*** [46309] [1450149300] working on: 345304797031732 tried: 3732144852 rate: 4146827 / sec
*** [46309] time left: 2 wk 6 d 6 h 6 m 45 s
+++ [46309] Checked [345142857142876] to [345308313086234]
*** [46309] [1450150200] working on: 345308313086234 tried: 3516054502 rate: 3906727 / sec
*** [46309] time left: 3 wk 0 d 12 h 36 m 25 s
+++ [46309] Checked [345142857142876] to [345311603138518]
*** [46309] [1450151100] working on: 345311603138518 tried: 3290052284 rate: 3655613 / sec
*** [46309] time left: 3 wk 1 d 23 h 11 m 38 s
+++ [46309] Checked [345142857142876] to [345315032544522]
*** [46309] [1450152000] working on: 345315032544522 tried: 3429406004 rate: 3810451 / sec
*** [46309] time left: 3 wk 1 d 0 h 48 m 59 s
+++ [46309] Checked [345142857142876] to [345318275270558]
*** [46309] [1450152900] working on: 345318275270558 tried: 3242726036 rate: 3603028 / sec
*** [46309] time left: 3 wk 2 d 7 h 19 m 11 s
+++ [46309] Checked [345142857142876] to [345321574915450]
*** [46309] [1450153800] working on: 345321574915450 tried: 3299644892 rate: 3666272 / sec
*** [46309] time left: 3 wk 1 d 21 h 9 m 17 s
+++ [46309] Checked [345142857142876] to [345325091296862]
*** [46309] [1450154700] working on: 345325091296862 tried: 3516381412 rate: 3907090 / sec
*** [46309] time left: 3 wk 0 d 11 h 35 m 11 s
+++ [46309] Checked [345142857142876] to [345328458264180]
*** [46309] [1450155600] working on: 345328458264180 tried: 3366967318 rate: 3741074 / sec
*** [46309] time left: 3 wk 1 d 9 h 57 m 47 s
+++ [46309] Checked [345142857142876] to [345331926511358]
*** [46309] [1450156500] working on: 345331926511358 tried: 3468247178 rate: 3853607 / sec
*** [46309] time left: 3 wk 0 d 17 h 41 m 50 s
+++ [46309] Checked [345142857142876] to [345335450375552]
*** [46309] [1450157400] working on: 345335450375552 tried: 3523864194 rate: 3915404 / sec
*** [46309] time left: 3 wk 0 d 9 h 33 m 21 s
+++ [46309] Checked [345142857142876] to [345339020605162]
*** [46309] [1450158300] working on: 345339020605162 tried: 3570229610 rate: 3966921 / sec
*** [46309] time left: 3 wk 0 d 2 h 26 m 26 s
+++ [46309] Checked [345142857142876] to [345342566246876]
*** [46309] [1450159200] working on: 345342566246876 tried: 3545641714 rate: 3939601 / sec
*** [46309] time left: 3 wk 0 d 5 h 29 m 42 s
+++ [46309] Checked [345142857142876] to [345346178540690]
*** [46309] [1450160100] working on: 345346178540690 tried: 3612293814 rate: 4013659 / sec
*** [46309] time left: 2 wk 6 d 20 h 20 m 2 s
+++ [46309] Checked [345142857142876] to [345349672518928]
*** [46309] [1450161000] working on: 345349672518928 tried: 3493978238 rate: 3882198 / sec
*** [46309] time left: 3 wk 0 d 12 h 36 m 43 s
+++ [46309] Checked [345142857142876] to [345353235968168]
*** [46309] [1450161900] working on: 345353235968168 tried: 3563449240 rate: 3959388 / sec
*** [46309] time left: 3 wk 0 d 2 h 26 m 24 s
+++ [46309] Checked [345142857142876] to [345356555283934]
*** [46309] [1450162800] working on: 345356555283934 tried: 3319315766 rate: 3688128 / sec
*** [46309] time left: 3 wk 1 d 15 h 3 m 24 s
+++ [46309] Checked [345142857142876] to [345360011060944]
*** [46309] [1450163700] working on: 345360011060944 tried: 3455777010 rate: 3839752 / sec
*** [46309] time left: 3 wk 0 d 17 h 41 m 41 s
	c/excellent-gmp 30 345360011060944 352571428571447
*** [4830] start a is 345360011060944
*** [4830] end a is 352571428571447
+++ [4830] Checked [345360011060944] to [345362506511658]
*** [4830] [1451266200] working on: 345362506511658 tried: 2495450714 rate: 3880949 / sec
*** [4830] time left: 3 wk 0 d 11 h 35 m 58 s
+++ [4830] Checked [345360011060944] to [345365981356916]
*** [4830] [1451267100] working on: 345365981356916 tried: 3474845258 rate: 3860939 / sec
*** [4830] time left: 3 wk 0 d 14 h 38 m 24 s
+++ [4830] Checked [345360011060944] to [345369439143286]
*** [4830] [1451268000] working on: 345369439143286 tried: 3457786370 rate: 3841984 / sec
*** [4830] time left: 3 wk 0 d 16 h 40 m 42 s
+++ [4830] Checked [345360011060944] to [345372919826558]
*** [4830] [1451268900] working on: 345372919826558 tried: 3480683272 rate: 3867425 / sec
*** [4830] time left: 3 wk 0 d 13 h 37 m 1 s
+++ [4830] Checked [345360011060944] to [345376407031984]
*** [4830] [1451269800] working on: 345376407031984 tried: 3487205426 rate: 3874672 / sec
*** [4830] time left: 3 wk 0 d 11 h 35 m 48 s
+++ [4830] Checked [345360011060944] to [345379925152100]
*** [4830] [1451270700] working on: 345379925152100 tried: 3518120116 rate: 3909022 / sec
*** [4830] time left: 3 wk 0 d 7 h 31 m 1 s
+++ [4830] Checked [345360011060944] to [345383425475848]
*** [4830] [1451271600] working on: 345383425475848 tried: 3500323748 rate: 3889248 / sec
*** [4830] time left: 3 wk 0 d 9 h 33 m 22 s
+++ [4830] Checked [345360011060944] to [345386961246302]
*** [4830] [1451272500] working on: 345386961246302 tried: 3535770454 rate: 3928633 / sec
*** [4830] time left: 3 wk 0 d 3 h 27 m 59 s
+++ [4830] Checked [345360011060944] to [345390452491856]
*** [4830] [1451273400] working on: 345390452491856 tried: 3491245554 rate: 3879161 / sec
*** [4830] time left: 3 wk 0 d 10 h 34 m 12 s
+++ [4830] Checked [345360011060944] to [345393762096840]
*** [4830] [1451274300] working on: 345393762096840 tried: 3309604984 rate: 3677338 / sec
*** [4830] time left: 3 wk 1 d 14 h 2 m 11 s
*** [10246] start a is 345393762096840
*** [10246] end a is 352571428571447
+++ [10246] Checked [345393762096840] to [345396223413078]
*** [10246] [1451325600] working on: 345396223413078 tried: 2461316238 rate: 3821919 / sec
*** [10246] time left: 3 wk 0 d 17 h 41 m 29 s
+++ [10246] Checked [345393762096840] to [345399650368618]
*** [10246] [1451326500] working on: 345399650368618 tried: 3426955540 rate: 3807728 / sec
*** [10246] time left: 3 wk 0 d 19 h 43 m 11 s
+++ [10246] Checked [345393762096840] to [345403090688012]
*** [10246] [1451327400] working on: 345403090688012 tried: 3440319394 rate: 3822577 / sec
*** [10246] time left: 3 wk 0 d 16 h 40 m 54 s
+++ [10246] Checked [345393762096840] to [345406476909434]
*** [10246] [1451328300] working on: 345406476909434 tried: 3386221422 rate: 3762468 / sec
*** [10246] time left: 3 wk 1 d 0 h 48 m 58 s
+++ [10246] Checked [345393762096840] to [345410047510018]
*** [10246] [1451329200] working on: 345410047510018 tried: 3570600584 rate: 3967333 / sec
*** [10246] time left: 2 wk 6 d 21 h 21 m 24 s
+++ [10246] Checked [345393762096840] to [345413591049286]
*** [10246] [1451330100] working on: 345413591049286 tried: 3543539268 rate: 3937265 / sec
*** [10246] time left: 3 wk 0 d 0 h 24 m 59 s
+++ [10246] Checked [345393762096840] to [345417129583932]
*** [10246] [1451331000] working on: 345417129583932 tried: 3538534646 rate: 3931705 / sec
*** [10246] time left: 3 wk 0 d 1 h 25 m 27 s
+++ [10246] Checked [345393762096840] to [345420674876220]
*** [10246] [1451331900] working on: 345420674876220 tried: 3545292288 rate: 3939213 / sec
*** [10246] time left: 3 wk 0 d 0 h 24 m 14 s
+++ [10246] Checked [345393762096840] to [345424239069158]
*** [10246] [1451332800] working on: 345424239069158 tried: 3564192938 rate: 3960214 / sec
*** [10246] time left: 2 wk 6 d 21 h 21 m 19 s
+++ [10246] Checked [345393762096840] to [345427774652732]
*** [10246] [1451333700] working on: 345427774652732 tried: 3535583574 rate: 3928426 / sec
*** [10246] time left: 3 wk 0 d 1 h 25 m 7 s
+++ [10246] Checked [345393762096840] to [345431307135704]
*** [10246] [1451334600] working on: 345431307135704 tried: 3532482972 rate: 3924981 / sec
*** [10246] time left: 3 wk 0 d 1 h 25 m 19 s
+++ [10246] Checked [345393762096840] to [345434886239530]
*** [10246] [1451335500] working on: 345434886239530 tried: 3579103826 rate: 3976782 / sec
*** [10246] time left: 2 wk 6 d 18 h 18 m 29 s
+++ [10246] Checked [345393762096840] to [345438451083790]
*** [10246] [1451336400] working on: 345438451083790 tried: 3564844260 rate: 3960938 / sec
