*** [38962] [1452966354] Starting up
*** [38962] start a is 446666666666700
*** [38962] end a is 453600000000033
+++ [38962] Checked [446666666666700] to [446720666666696]
*** [38962] [1452967261] working on: 446720666666696 tried: 53999999996 rate: 59536934 / sec
*** [38962] time left: 0 wk 1 d 8 h 5 m 48 s
+++ [38962] Checked [446666666666700] to [446774666666696]
*** [38962] [1452968156] working on: 446774666666696 tried: 54000000000 rate: 60335195 / sec
*** [38962] time left: 0 wk 1 d 7 h 25 m 24 s
+++ [38962] Checked [446666666666700] to [446829666666696]
*** [38962] [1452969056] working on: 446829666666696 tried: 55000000000 rate: 61111111 / sec
*** [38962] time left: 0 wk 1 d 6 h 46 m 28 s
+++ [38962] Checked [446666666666700] to [446882666666696]
*** [38962] [1452969957] working on: 446882666666696 tried: 53000000000 rate: 58823529 / sec
*** [38962] time left: 0 wk 1 d 7 h 43 m 15 s
+++ [38962] Checked [446666666666700] to [446935666666696]
*** [38962] [1452970854] working on: 446935666666696 tried: 53000000000 rate: 59085841 / sec
*** [38962] time left: 0 wk 1 d 7 h 19 m 51 s
+++ [38962] Checked [446666666666700] to [446989666666696]
*** [38962] [1452971757] working on: 446989666666696 tried: 54000000000 rate: 59800664 / sec
*** [38962] time left: 0 wk 1 d 6 h 42 m 20 s
+++ [38962] Checked [446666666666700] to [447043666666696]
*** [38962] [1452972664] working on: 447043666666696 tried: 54000000000 rate: 59536934 / sec
*** [38962] time left: 0 wk 1 d 6 h 35 m 23 s
+++ [38962] Checked [446666666666700] to [447097666666696]
*** [38962] [1452973557] working on: 447097666666696 tried: 54000000000 rate: 60470324 / sec
*** [38962] time left: 0 wk 1 d 5 h 52 m 10 s
+++ [38962] Checked [446666666666700] to [447152666666696]
*** [38962] [1452974456] working on: 447152666666696 tried: 55000000000 rate: 61179087 / sec
*** [38962] time left: 0 wk 1 d 5 h 16 m 25 s
+++ [38962] Checked [446666666666700] to [447208666666696]
*** [38962] [1452975364] working on: 447208666666696 tried: 56000000000 rate: 61674008 / sec
*** [38962] time left: 0 wk 1 d 4 h 47 m 11 s
+++ [38962] Checked [446666666666700] to [447262666666696]
*** [38962] [1452976264] working on: 447262666666696 tried: 54000000000 rate: 60000000 / sec
*** [38962] time left: 0 wk 1 d 5 h 20 m 23 s
+++ [38962] Checked [446666666666700] to [447317666666696]
*** [38962] [1452977160] working on: 447317666666696 tried: 55000000000 rate: 61383928 / sec
*** [38962] time left: 0 wk 1 d 4 h 25 m 45 s
+++ [38962] Checked [446666666666700] to [447372666666696]
*** [38962] [1452978065] working on: 447372666666696 tried: 55000000000 rate: 60773480 / sec
*** [38962] time left: 0 wk 1 d 4 h 27 m 48 s
+++ [38962] Checked [446666666666700] to [447426666666696]
*** [38962] [1452978969] working on: 447426666666696 tried: 54000000000 rate: 59734513 / sec
*** [38962] time left: 0 wk 1 d 4 h 42 m 27 s
+++ [38962] Checked [446666666666700] to [447480666666696]
*** [38962] [1452979869] working on: 447480666666696 tried: 54000000000 rate: 60000000 / sec
*** [38962] time left: 0 wk 1 d 4 h 19 m 49 s
+++ [38962] Checked [446666666666700] to [447535666666696]
*** [38962] [1452980762] working on: 447535666666696 tried: 55000000000 rate: 61590145 / sec
*** [38962] time left: 0 wk 1 d 3 h 21 m 3 s
+++ [38962] Checked [446666666666700] to [447591666666696]
*** [38962] [1452981663] working on: 447591666666696 tried: 56000000000 rate: 62153163 / sec
*** [38962] time left: 0 wk 1 d 2 h 51 m 10 s
+++ [38962] Checked [446666666666700] to [447645666666696]
*** [38962] [1452982560] working on: 447645666666696 tried: 54000000000 rate: 60200668 / sec
*** [38962] time left: 0 wk 1 d 3 h 28 m 29 s
+++ [38962] Checked [446666666666700] to [447699666666696]
*** [38962] [1452983464] working on: 447699666666696 tried: 54000000000 rate: 59734513 / sec
*** [38962] time left: 0 wk 1 d 3 h 26 m 16 s
+++ [38962] Checked [446666666666700] to [447752666666696]
*** [38962] [1452984357] working on: 447752666666696 tried: 53000000000 rate: 59350503 / sec
*** [38962] time left: 0 wk 1 d 3 h 22 m 3 s
+++ [38962] Checked [446666666666700] to [447808666666696]
*** [38962] [1452985270] working on: 447808666666696 tried: 56000000000 rate: 61336254 / sec
*** [38962] time left: 0 wk 1 d 2 h 13 m 40 s
+++ [38962] Checked [446666666666700] to [447862666666696]
*** [38962] [1452986162] working on: 447862666666696 tried: 54000000000 rate: 60538116 / sec
*** [38962] time left: 0 wk 1 d 2 h 19 m 33 s
+++ [38962] Checked [446666666666700] to [447917666666696]
