*** [37582] [2016-03-06T20:25:37-00:00] Starting up
*** [37582] start a is 4536000000000034
*** [37582] end a is 4605333333333367
*** [37582] report interval is 15
*** [37582] signal check interval is 10
+++ [37582] Checked [4536000000000034] to [4536043333333364]
*** [37582] [2016-03-06T20:40:54-00:00] working on: 4536043333333364 tried: 43333333330 rate: 47255543 / sec
*** [37582] time left: 2 wk 2 d 23 h 18 m 4 s
+++ [37582] Checked [4536000000000034] to [4536087438506830]
*** [37582] [2016-03-06T20:56:24-00:00] working on: 4536087438506830 tried: 44105173466 rate: 47424917 / sec
*** [37582] time left: 2 wk 2 d 21 h 35 m 17 s
+++ [37582] Checked [4536000000000034] to [4536130120932130]
*** [37582] [2016-03-06T21:11:38-00:00] working on: 4536130120932130 tried: 42682425300 rate: 46698495 / sec
*** [37582] time left: 2 wk 3 d 3 h 38 m 36 s
+++ [37582] Checked [4536000000000034] to [4536172149577630]
*** [37582] [2016-03-06T21:26:56-00:00] working on: 4536172149577630 tried: 42028645500 rate: 45782838 / sec
*** [37582] time left: 2 wk 3 d 11 h 37 m 16 s
+++ [37582] Checked [4536000000000034] to [4536214880226430]
*** [37582] [2016-03-06T21:42:00-00:00] working on: 4536214880226430 tried: 42730648800 rate: 47268416 / sec
*** [37582] time left: 2 wk 2 d 22 h 10 m 55 s
+++ [37582] Checked [4536000000000034] to [4536258997414696]
*** [37582] [2016-03-06T21:57:30-00:00] working on: 4536258997414696 tried: 44117188266 rate: 47437836 / sec
*** [37582] time left: 2 wk 2 d 20 h 28 m 23 s
+++ [37582] Checked [4536000000000034] to [4536301691467096]
*** [37582] [2016-03-06T22:12:34-00:00] working on: 4536301691467096 tried: 42694052400 rate: 47227934 / sec
*** [37582] time left: 2 wk 2 d 22 h 1 m 10 s
+++ [37582] Checked [4536000000000034] to [4536342622343230]
*** [37582] [2016-03-06T22:27:35-00:00] working on: 4536342622343230 tried: 40930876134 rate: 45428275 / sec
*** [37582] time left: 2 wk 3 d 13 h 51 m 14 s
+++ [37582] Checked [4536000000000034] to [4536385022066564]
*** [37582] [2016-03-06T22:42:48-00:00] working on: 4536385022066564 tried: 42399723334 rate: 46440003 / sec
*** [37582] time left: 2 wk 3 d 4 h 24 m 35 s
+++ [37582] Checked [4536000000000034] to [4536426818069264]
*** [37582] [2016-03-06T22:58:12-00:00] working on: 4536426818069264 tried: 41796002700 rate: 45233769 / sec
*** [37582] time left: 2 wk 3 d 15 h 9 m 3 s
+++ [37582] Checked [4536000000000034] to [4536469036253664]
*** [37582] [2016-03-06T23:13:26-00:00] working on: 4536469036253664 tried: 42218184400 rate: 46190573 / sec
*** [37582] time left: 2 wk 3 d 6 h 7 m 54 s
+++ [37582] Checked [4536000000000034] to [4536510607769364]
*** [37582] [2016-03-06T23:28:35-00:00] working on: 4536510607769364 tried: 41571515700 rate: 45733240 / sec
*** [37582] time left: 2 wk 3 d 10 h 1 m 14 s
+++ [37582] Checked [4536000000000034] to [4536553292126696]
*** [37582] [2016-03-06T23:43:53-00:00] working on: 4536553292126696 tried: 42684357332 rate: 46497121 / sec
*** [37582] time left: 2 wk 3 d 2 h 53 m 53 s
+++ [37582] Checked [4536000000000034] to [4536595139535596]
*** [37582] [2016-03-06T23:59:23-00:00] working on: 4536595139535596 tried: 41847408900 rate: 44997213 / sec
*** [37582] time left: 2 wk 3 d 16 h 20 m 11 s
+++ [37582] Checked [4536000000000034] to [4536637136934396]
*** [37582] [2016-03-07T00:14:30-00:00] working on: 4536637136934396 tried: 41997398800 rate: 46303637 / sec
*** [37582] time left: 2 wk 3 d 4 h 6 m 43 s
+++ [37582] Checked [4536000000000034] to [4536680353662264]
*** [37582] [2016-03-07T00:29:57-00:00] working on: 4536680353662264 tried: 43216727868 rate: 46619986 / sec
*** [37582] time left: 2 wk 3 d 1 h 3 m 29 s
+++ [37582] Checked [4536000000000034] to [4536722311649664]
*** [37582] [2016-03-07T00:45:03-00:00] working on: 4536722311649664 tried: 41957987400 rate: 46311244 / sec
*** [37582] time left: 2 wk 3 d 3 h 32 m 0 s
+++ [37582] Checked [4536000000000034] to [4536763991769264]
*** [37582] [2016-03-07T01:00:06-00:00] working on: 4536763991769264 tried: 41680119600 rate: 46157386 / sec
*** [37582] time left: 2 wk 3 d 4 h 39 m 16 s
+++ [37582] Checked [4536000000000034] to [4536805533416664]
*** [37582] [2016-03-07T01:15:08-00:00] working on: 4536805533416664 tried: 41541647400 rate: 46055041 / sec
*** [37582] time left: 2 wk 3 d 5 h 19 m 15 s
+++ [37582] Checked [4536000000000034] to [4536848518121596]
*** [37582] [2016-03-07T01:30:40-00:00] working on: 4536848518121596 tried: 42984704932 rate: 46120928 / sec
*** [37582] time left: 2 wk 3 d 4 h 28 m 17 s
+++ [37582] Checked [4536000000000034] to [4536893101685330]
*** [37582] [2016-03-07T01:46:14-00:00] working on: 4536893101685330 tried: 44583563734 rate: 47734008 / sec
*** [37582] time left: 2 wk 2 d 14 h 16 m 24 s
+++ [37582] Checked [4536000000000034] to [4536936062292530]
*** [37582] [2016-03-07T02:01:19-00:00] working on: 4536936062292530 tried: 42960607200 rate: 47470284 / sec
*** [37582] time left: 2 wk 2 d 16 h 14 m 4 s
+++ [37582] Checked [4536000000000034] to [4536978785548130]
*** [37582] [2016-03-07T02:16:30-00:00] working on: 4536978785548130 tried: 42723255600 rate: 46897097 / sec
*** [37582] time left: 2 wk 2 d 20 h 52 m 24 s
+++ [37582] Checked [4536000000000034] to [4537020992935430]
*** [37582] [2016-03-07T02:31:52-00:00] working on: 4537020992935430 tried: 42207387300 rate: 45778077 / sec
*** [37582] time left: 2 wk 3 d 6 h 30 m 51 s
+++ [37582] Checked [4536000000000034] to [4537060667268830]
*** [37582] [2016-03-07T02:47:00-00:00] working on: 4537060667268830 tried: 39674333400 rate: 43694199 / sec
*** [37582] time left: 2 wk 4 d 2 h 1 m 51 s
+++ [37582] Checked [4536000000000034] to [4537102904994530]
*** [37582] [2016-03-07T03:02:12-00:00] working on: 4537102904994530 tried: 42237725700 rate: 46313295 / sec
*** [37582] time left: 2 wk 3 d 1 h 13 m 57 s
+++ [37582] Checked [4536000000000034] to [4537144586960030]
*** [37582] [2016-03-07T03:17:31-00:00] working on: 4537144586960030 tried: 41681965500 rate: 45355784 / sec
*** [37582] time left: 2 wk 3 d 9 h 36 m 59 s
+++ [37582] Checked [4536000000000034] to [4537188430884564]
*** [37582] [2016-03-07T03:32:49-00:00] working on: 4537188430884564 tried: 43843924534 rate: 47760266 / sec
*** [37582] time left: 2 wk 2 d 12 h 20 m 12 s
+++ [37582] Checked [4536000000000034] to [4537229823115096]
*** [37582] [2016-03-07T03:47:57-00:00] working on: 4537229823115096 tried: 41392230532 rate: 45586156 / sec
*** [37582] time left: 2 wk 3 d 6 h 59 m 12 s
+++ [37582] Checked [4536000000000034] to [4537272370194030]
*** [37582] [2016-03-07T04:03:11-00:00] working on: 4537272370194030 tried: 42547078934 rate: 46550414 / sec
*** [37582] time left: 2 wk 2 d 22 h 8 m 12 s
+++ [37582] Checked [4536000000000034] to [4537315817247096]
*** [37582] [2016-03-07T04:18:28-00:00] working on: 4537315817247096 tried: 43447053066 rate: 47379556 / sec
*** [37582] time left: 2 wk 2 d 14 h 46 m 28 s
+++ [37582] Checked [4536000000000034] to [4537358458847496]
*** [37582] [2016-03-07T04:33:53-00:00] working on: 4537358458847496 tried: 42641600400 rate: 46099027 / sec
*** [37582] time left: 2 wk 3 d 1 h 35 m 41 s
+++ [37582] Checked [4536000000000034] to [4537401484606030]
*** [37582] [2016-03-07T04:49:23-00:00] working on: 4537401484606030 tried: 43025758534 rate: 46264256 / sec
*** [37582] time left: 2 wk 2 d 23 h 52 m 25 s
+++ [37582] Checked [4536000000000034] to [4537441580294564]
*** [37582] [2016-03-07T05:04:29-00:00] working on: 4537441580294564 tried: 40095688534 rate: 44255726 / sec
*** [37582] time left: 2 wk 3 d 18 h 7 m 59 s
+++ [37582] Checked [4536000000000034] to [4537484360829696]
*** [37582] [2016-03-07T05:19:53-00:00] working on: 4537484360829696 tried: 42780535132 rate: 46299280 / sec
*** [37582] time left: 2 wk 2 d 23 h 4 m 4 s
+++ [37582] Checked [4536000000000034] to [4537526030181696]
*** [37582] [2016-03-07T05:34:57-00:00] working on: 4537526030181696 tried: 41669352000 rate: 46094415 / sec
*** [37582] time left: 2 wk 3 d 0 h 37 m 33 s
+++ [37582] Checked [4536000000000034] to [4537569051635696]
*** [37582] [2016-03-07T05:50:14-00:00] working on: 4537569051635696 tried: 43021454000 rate: 46915435 / sec
*** [37582] time left: 2 wk 2 d 17 h 13 m 13 s
+++ [37582] Checked [4536000000000034] to [4537612839375030]
*** [37582] [2016-03-07T06:05:32-00:00] working on: 4537612839375030 tried: 43787739334 rate: 47699062 / sec
*** [37582] time left: 2 wk 2 d 10 h 22 m 25 s
+++ [37582] Checked [4536000000000034] to [4537654178562096]
*** [37582] [2016-03-07T06:20:46-00:00] working on: 4537654178562096 tried: 41339187066 rate: 45228869 / sec
*** [37582] time left: 2 wk 3 d 7 h 39 m 31 s
+++ [37582] Checked [4536000000000034] to [4537697899802130]
*** [37582] [2016-03-07T06:36:18-00:00] working on: 4537697899802130 tried: 43721240034 rate: 46911201 / sec
*** [37582] time left: 2 wk 2 d 16 h 29 m 36 s
+++ [37582] Checked [4536000000000034] to [4537741683589730]
*** [37582] [2016-03-07T06:51:46-00:00] working on: 4537741683589730 tried: 43783787600 rate: 47180805 / sec
*** [37582] time left: 2 wk 2 d 13 h 56 m 50 s
+++ [37582] Checked [4536000000000034] to [4537784146314230]
*** [37582] [2016-03-07T07:06:53-00:00] working on: 4537784146314230 tried: 42462724500 rate: 46816675 / sec
*** [37582] time left: 2 wk 2 d 16 h 47 m 25 s
+++ [37582] Checked [4536000000000034] to [4537826281321730]
*** [37582] [2016-03-07T07:22:08-00:00] working on: 4537826281321730 tried: 42135007500 rate: 46049188 / sec
*** [37582] time left: 2 wk 2 d 23 h 12 m 58 s
+++ [37582] Checked [4536000000000034] to [4537872330509730]
*** [37582] [2016-03-07T07:37:37-00:00] working on: 4537872330509730 tried: 46049188000 rate: 49568555 / sec
*** [37582] time left: 2 wk 1 d 18 h 2 m 44 s
+++ [37582] Checked [4536000000000034] to [4537918594494396]
*** [37582] [2016-03-07T07:53:04-00:00] working on: 4537918594494396 tried: 46263984666 rate: 49907211 / sec
*** [37582] time left: 2 wk 1 d 15 h 13 m 22 s
+++ [37582] Checked [4536000000000034] to [4537965174557996]
*** [37582] [2016-03-07T08:08:34-00:00] working on: 4537965174557996 tried: 46580063600 rate: 50086089 / sec
*** [37582] time left: 2 wk 1 d 13 h 37 m 28 s
+++ [37582] Checked [4536000000000034] to [4538010252038096]
*** [37582] [2016-03-07T08:24:01-00:00] working on: 4538010252038096 tried: 45077480100 rate: 48627270 / sec
*** [37582] time left: 2 wk 2 d 0 h 34 m 32 s
+++ [37582] Checked [4536000000000034] to [4538055637490096]
*** [37582] [2016-03-07T08:39:21-00:00] working on: 4538055637490096 tried: 45385452000 rate: 49332013 / sec
*** [37582] time left: 2 wk 1 d 18 h 49 m 34 s
+++ [37582] Checked [4536000000000034] to [4538100036301796]
*** [37582] [2016-03-07T08:54:35-00:00] working on: 4538100036301796 tried: 44398811700 rate: 48576380 / sec
*** [37582] time left: 2 wk 2 d 0 h 27 m 54 s
+++ [37582] Checked [4536000000000034] to [4538143755043796]
*** [37582] [2016-03-07T09:09:54-00:00] working on: 4538143755043796 tried: 43718742000 rate: 47572080 / sec
*** [37582] time left: 2 wk 2 d 8 h 19 m 35 s
+++ [37582] Checked [4536000000000034] to [4538188155651796]
*** [37582] [2016-03-07T09:24:54-00:00] working on: 4538188155651796 tried: 44400608000 rate: 49334008 / sec
*** [37582] time left: 2 wk 1 d 18 h 3 m 53 s
+++ [37582] Checked [4536000000000034] to [4538230911792064]
*** [37582] [2016-03-07T09:40:16-00:00] working on: 4538230911792064 tried: 42756140268 rate: 46373254 / sec
*** [37582] time left: 2 wk 2 d 17 h 56 m 47 s
+++ [37582] Checked [4536000000000034] to [4538275739270930]
*** [37582] [2016-03-07T09:55:38-00:00] working on: 4538275739270930 tried: 44827478866 rate: 48619825 / sec
*** [37582] time left: 2 wk 1 d 23 h 7 m 4 s
+++ [37582] Checked [4536000000000034] to [4538319497113430]
*** [37582] [2016-03-07T10:10:50-00:00] working on: 4538319497113430 tried: 43757842500 rate: 47980090 / sec
*** [37582] time left: 2 wk 2 d 3 h 58 m 21 s
+++ [37582] Checked [4536000000000034] to [4538364278530764]
*** [37582] [2016-03-07T10:26:21-00:00] working on: 4538364278530764 tried: 44781417334 rate: 48100340 / sec
*** [37582] time left: 2 wk 2 d 2 h 44 m 39 s
+++ [37582] Checked [4536000000000034] to [4538407568836764]
*** [37582] [2016-03-07T10:41:53-00:00] working on: 4538407568836764 tried: 43290306000 rate: 46448826 / sec
*** [37582] time left: 2 wk 2 d 16 h 14 m 10 s
+++ [37582] Checked [4536000000000034] to [4538449372780164]
*** [37582] [2016-03-07T10:57:09-00:00] working on: 4538449372780164 tried: 41803943400 rate: 45637492 / sec
*** [37582] time left: 2 wk 2 d 23 h 5 m 49 s
+++ [37582] Checked [4536000000000034] to [4538491967772696]
*** [37582] [2016-03-07T11:12:43-00:00] working on: 4538491967772696 tried: 42594992532 rate: 45604917 / sec
*** [37582] time left: 2 wk 2 d 23 h 7 m 42 s
+++ [37582] Checked [4536000000000034] to [4538536052525796]
*** [37582] [2016-03-07T11:28:13-00:00] working on: 4538536052525796 tried: 44084753100 rate: 47402960 / sec
*** [37582] time left: 2 wk 2 d 7 h 25 m 38 s
+++ [37582] Checked [4536000000000034] to [4538578715189796]
*** [37582] [2016-03-07T11:43:18-00:00] working on: 4538578715189796 tried: 42662664000 rate: 47141065 / sec
*** [37582] time left: 2 wk 2 d 9 h 21 m 1 s
+++ [37582] Checked [4536000000000034] to [4538621142148296]
*** [37582] [2016-03-07T11:58:42-00:00] working on: 4538621142148296 tried: 42426958500 rate: 45916621 / sec
*** [37582] time left: 2 wk 2 d 19 h 34 m 59 s
+++ [37582] Checked [4536000000000034] to [4538663997661230]
*** [37582] [2016-03-07T12:14:09-00:00] working on: 4538663997661230 tried: 42855512934 rate: 46230326 / sec
*** [37582] time left: 2 wk 2 d 16 h 35 m 13 s
+++ [37582] Checked [4536000000000034] to [4538705604954630]
*** [37582] [2016-03-07T12:29:10-00:00] working on: 4538705604954630 tried: 41607293400 rate: 46179015 / sec
*** [37582] time left: 2 wk 2 d 16 h 46 m 54 s
+++ [37582] Checked [4536000000000034] to [4538751783969630]
*** [37582] [2016-03-07T12:44:27-00:00] working on: 4538751783969630 tried: 46179015000 rate: 50358794 / sec
*** [37582] time left: 2 wk 1 d 7 h 15 m 44 s
+++ [37582] Checked [4536000000000034] to [4538795428257764]
*** [37582] [2016-03-07T12:59:32-00:00] working on: 4538795428257764 tried: 43644288134 rate: 48225732 / sec
*** [37582] time left: 2 wk 1 d 23 h 15 m 18 s
+++ [37582] Checked [4536000000000034] to [4538837223892164]
*** [37582] [2016-03-07T13:14:40-00:00] working on: 4538837223892164 tried: 41795634400 rate: 46030434 / sec
*** [37582] time left: 2 wk 2 d 17 h 16 m 52 s
+++ [37582] Checked [4536000000000034] to [4538881719978364]
*** [37582] [2016-03-07T13:29:59-00:00] working on: 4538881719978364 tried: 44496086200 rate: 48417939 / sec
*** [37582] time left: 2 wk 1 d 21 h 14 m 19 s
+++ [37582] Checked [4536000000000034] to [4538925296123464]
*** [37582] [2016-03-07T13:45:12-00:00] working on: 4538925296123464 tried: 43576145100 rate: 47728526 / sec
*** [37582] time left: 2 wk 2 d 2 h 29 m 30 s
+++ [37582] Checked [4536000000000034] to [4538969842747730]
*** [37582] [2016-03-07T14:00:31-00:00] working on: 4538969842747730 tried: 44546624266 rate: 48472931 / sec
*** [37582] time left: 2 wk 1 d 20 h 18 m 4 s
+++ [37582] Checked [4536000000000034] to [4539013468385630]
*** [37582] [2016-03-07T14:15:59-00:00] working on: 4539013468385630 tried: 43625637900 rate: 47010385 / sec
*** [37582] time left: 2 wk 2 d 7 h 52 m 30 s
+++ [37582] Checked [4536000000000034] to [4539057344744964]
*** [37582] [2016-03-07T14:31:28-00:00] working on: 4539057344744964 tried: 43876359334 rate: 47229665 / sec
*** [37582] time left: 2 wk 2 d 5 h 47 m 51 s
+++ [37582] Checked [4536000000000034] to [4539101425765630]
*** [37582] [2016-03-07T14:46:58-00:00] working on: 4539101425765630 tried: 44081020666 rate: 47398946 / sec
*** [37582] time left: 2 wk 2 d 4 h 8 m 49 s
+++ [37582] Checked [4536000000000034] to [4539144084817030]
*** [37582] [2016-03-07T15:02:01-00:00] working on: 4539144084817030 tried: 42659051400 rate: 47241474 / sec
*** [37582] time left: 2 wk 2 d 5 h 11 m 24 s
+++ [37582] Checked [4536000000000034] to [4539188176859430]
*** [37582] [2016-03-07T15:17:04-00:00] working on: 4539188176859430 tried: 44092042400 rate: 48828396 / sec
*** [37582] time left: 2 wk 1 d 16 h 17 m 26 s
+++ [37582] Checked [4536000000000034] to [4539232122415830]
*** [37582] [2016-03-07T15:32:06-00:00] working on: 4539232122415830 tried: 43945556400 rate: 48720129 / sec
*** [37582] time left: 2 wk 1 d 16 h 52 m 34 s
+++ [37582] Checked [4536000000000034] to [4539275970531930]
*** [37582] [2016-03-07T15:47:16-00:00] working on: 4539275970531930 tried: 43848116100 rate: 48184742 / sec
*** [37582] time left: 2 wk 1 d 20 h 48 m 39 s
+++ [37582] Checked [4536000000000034] to [4539320942957796]
*** [37582] [2016-03-07T16:02:23-00:00] working on: 4539320942957796 tried: 44972425866 rate: 49583710 / sec
*** [37582] time left: 2 wk 1 d 9 h 48 m 53 s
+++ [37582] Checked [4536000000000034] to [4539365568296796]
*** [37582] [2016-03-07T16:17:37-00:00] working on: 4539365568296796 tried: 44625339000 rate: 48824222 / sec
*** [37582] time left: 2 wk 1 d 15 h 18 m 48 s
+++ [37582] Checked [4536000000000034] to [4539409510096596]
*** [37582] [2016-03-07T16:32:38-00:00] working on: 4539409510096596 tried: 43941799800 rate: 48770033 / sec
*** [37582] time left: 2 wk 1 d 15 h 28 m 49 s
+++ [37582] Checked [4536000000000034] to [4539453403126296]
*** [37582] [2016-03-07T16:48:07-00:00] working on: 4539453403126296 tried: 43893029700 rate: 47247610 / sec
*** [37582] time left: 2 wk 2 d 3 h 19 m 15 s
+++ [37582] Checked [4536000000000034] to [4539499075815964]
*** [37582] [2016-03-07T17:03:16-00:00] working on: 4539499075815964 tried: 45672689668 rate: 50244983 / sec
*** [37582] time left: 2 wk 1 d 3 h 57 m 46 s
+++ [37582] Checked [4536000000000034] to [4539544296300664]
*** [37582] [2016-03-07T17:18:27-00:00] working on: 4539544296300664 tried: 45220484700 rate: 49638292 / sec
*** [37582] time left: 2 wk 1 d 8 h 9 m 29 s
+++ [37582] Checked [4536000000000034] to [4539588970763464]
*** [37582] [2016-03-07T17:33:46-00:00] working on: 4539588970763464 tried: 44674462800 rate: 48612037 / sec
*** [37582] time left: 2 wk 1 d 15 h 40 m 30 s
+++ [37582] Checked [4536000000000034] to [4539632721596764]
*** [37582] [2016-03-07T17:48:48-00:00] working on: 4539632721596764 tried: 43750833300 rate: 48504249 / sec
*** [37582] time left: 2 wk 1 d 16 h 15 m 34 s
+++ [37582] Checked [4536000000000034] to [4539674758612564]
*** [37582] [2016-03-07T18:04:03-00:00] working on: 4539674758612564 tried: 42037015800 rate: 45942093 / sec
*** [37582] time left: 2 wk 2 d 12 h 59 m 20 s
+++ [37582] Checked [4536000000000034] to [4539717637899364]
*** [37582] [2016-03-07T18:19:09-00:00] working on: 4539717637899364 tried: 42879286800 rate: 47328131 / sec
*** [37582] time left: 2 wk 2 d 1 h 6 m 40 s
+++ [37582] Checked [4536000000000034] to [4539760233217264]
*** [37582] [2016-03-07T18:34:18-00:00] working on: 4539760233217264 tried: 42595317900 rate: 46859535 / sec
*** [37582] time left: 2 wk 2 d 4 h 42 m 35 s
+++ [37582] Checked [4536000000000034] to [4539803968783264]
*** [37582] [2016-03-07T18:49:18-00:00] working on: 4539803968783264 tried: 43735566000 rate: 48595073 / sec
*** [37582] time left: 2 wk 1 d 14 h 34 m 38 s
+++ [37582] Checked [4536000000000034] to [4539849324184730]
*** [37582] [2016-03-07T19:04:26-00:00] working on: 4539849324184730 tried: 45355401466 rate: 49950882 / sec
*** [37582] time left: 2 wk 1 d 4 h 9 m 29 s
+++ [37582] Checked [4536000000000034] to [4539894279978530]
*** [37582] [2016-03-07T19:19:31-00:00] working on: 4539894279978530 tried: 44955793800 rate: 49674910 / sec
*** [37582] time left: 2 wk 1 d 5 h 55 m 47 s
+++ [37582] Checked [4536000000000034] to [4539938987397530]
*** [37582] [2016-03-07T19:34:33-00:00] working on: 4539938987397530 tried: 44707419000 rate: 49564766 / sec
*** [37582] time left: 2 wk 1 d 6 h 29 m 32 s
+++ [37582] Checked [4536000000000034] to [4539981943528064]
*** [37582] [2016-03-07T19:49:47-00:00] working on: 4539981943528064 tried: 42956130534 rate: 46997954 / sec
*** [37582] time left: 2 wk 2 d 2 h 15 m 16 s
+++ [37582] Checked [4536000000000034] to [4540025808285130]
*** [37582] [2016-03-07T20:05:17-00:00] working on: 4540025808285130 tried: 43864757066 rate: 47166405 / sec
*** [37582] time left: 2 wk 2 d 0 h 37 m 0 s
+++ [37582] Checked [4536000000000034] to [4540071402476630]
