*** [53878] [2016-04-09T16:54:13-00:00] Starting up
*** [53878] start a is 44666666666666700
*** [53878] end a is 45360000000000033
*** [53878] report interval is 15
*** [53878] signal check interval is 10
+++ [53878] Checked [44666666666666700] to [44666710000000030]
*** [53878] [2016-04-09T17:09:33-00:00] working on: 44666710000000030 tried: 43333333330 rate: 47101449 / sec
*** [53878] time left: 24 wk 2 d 8 h 38 m 1 s
+++ [53878] Checked [44666666666666700] to [44666752391304130]
*** [53878] [2016-04-09T17:24:35-00:00] working on: 44666752391304130 tried: 42391304100 rate: 46997011 / sec
*** [53878] time left: 24 wk 2 d 17 h 28 m 8 s
+++ [53878] Checked [44666666666666700] to [44666796255181064]
*** [53878] [2016-04-09T17:39:58-00:00] working on: 44666796255181064 tried: 43863876934 rate: 47523160 / sec
*** [53878] time left: 24 wk 0 d 19 h 50 m 51 s
+++ [53878] Checked [44666666666666700] to [44666839026025064]
*** [53878] [2016-04-09T17:55:09-00:00] working on: 44666839026025064 tried: 42770844000 rate: 46949334 / sec
*** [53878] time left: 24 wk 2 d 21 h 7 m 2 s
+++ [53878] Checked [44666666666666700] to [44666882845403464]
*** [53878] [2016-04-09T18:10:15-00:00] working on: 44666882845403464 tried: 43819378400 rate: 48365759 / sec
*** [53878] time left: 23 wk 4 d 20 h 45 m 41 s
+++ [53878] Checked [44666666666666700] to [44666926374586564]
*** [53878] [2016-04-09T18:25:23-00:00] working on: 44666926374586564 tried: 43529183100 rate: 47939628 / sec
*** [53878] time left: 23 wk 6 d 7 h 53 m 38 s
+++ [53878] Checked [44666666666666700] to [44666971118239364]
*** [53878] [2016-04-09T18:40:50-00:00] working on: 44666971118239364 tried: 44743652800 rate: 48267155 / sec
*** [53878] time left: 23 wk 5 d 4 h 23 m 8 s
+++ [53878] Checked [44666666666666700] to [44667014558678864]
*** [53878] [2016-04-09T18:56:04-00:00] working on: 44667014558678864 tried: 43440439500 rate: 47527833 / sec
*** [53878] time left: 24 wk 0 d 18 h 10 m 24 s
+++ [53878] Checked [44666666666666700] to [44667058917989664]
*** [53878] [2016-04-09T19:11:20-00:00] working on: 44667058917989664 tried: 44359310800 rate: 48427195 / sec
*** [53878] time left: 23 wk 4 d 14 h 42 m 5 s
+++ [53878] Checked [44666666666666700] to [44667102502465164]
*** [53878] [2016-04-09T19:26:49-00:00] working on: 44667102502465164 tried: 43584475500 rate: 46915474 / sec
*** [53878] time left: 24 wk 2 d 22 h 31 m 2 s
+++ [53878] Checked [44666666666666700] to [44667144726391764]
*** [53878] [2016-04-09T19:41:54-00:00] working on: 44667144726391764 tried: 42223926600 rate: 46656272 / sec
*** [53878] time left: 24 wk 3 d 21 h 3 m 27 s
+++ [53878] Checked [44666666666666700] to [44667188272245630]
*** [53878] [2016-04-09T19:57:11-00:00] working on: 44667188272245630 tried: 43545853866 rate: 47487299 / sec
*** [53878] time left: 24 wk 0 d 20 h 36 m 52 s
+++ [53878] Checked [44666666666666700] to [44667232593724696]
*** [53878] [2016-04-09T20:12:32-00:00] working on: 44667232593724696 tried: 44321479066 rate: 48123212 / sec
*** [53878] time left: 23 wk 5 d 14 h 48 m 22 s
+++ [53878] Checked [44666666666666700] to [44667274300508430]
*** [53878] [2016-04-09T20:27:51-00:00] working on: 44667274300508430 tried: 41706783734 rate: 45382789 / sec
*** [53878] time left: 25 wk 1 d 16 h 1 m 2 s
+++ [53878] Checked [44666666666666700] to [44667316657778164]
*** [53878] [2016-04-09T20:43:00-00:00] working on: 44667316657778164 tried: 42357269734 rate: 46597656 / sec
*** [53878] time left: 24 wk 4 d 1 h 13 m 18 s
+++ [53878] Checked [44666666666666700] to [44667363255434164]
*** [53878] [2016-04-09T20:58:22-00:00] working on: 44667363255434164 tried: 46597656000 rate: 50539757 / sec
*** [53878] time left: 22 wk 4 d 14 h 53 m 10 s
+++ [53878] Checked [44666666666666700] to [44667407056556896]
*** [53878] [2016-04-09T21:13:33-00:00] working on: 44667407056556896 tried: 43801122732 rate: 48080266 / sec
*** [53878] time left: 23 wk 5 d 17 h 22 m 12 s
+++ [53878] Checked [44666666666666700] to [44667450328796296]
*** [53878] [2016-04-09T21:28:47-00:00] working on: 44667450328796296 tried: 43272239400 rate: 47343806 / sec
*** [53878] time left: 24 wk 1 d 7 h 21 m 35 s
