*** [69657] [1455663148] Starting up
*** [69657] start a is 1208000000000002
*** [69657] end a is 1277333333333335
+++ [69657] Checked [1208000000000002] to [1208061999999994]
*** [69657] [1455664050] working on: 1208061999999994 tried: 61999999992 rate: 68736141 / sec
*** [69657] time left: 1 wk 4 d 15 h 56 m 27 s
+++ [69657] Checked [1208000000000002] to [1208121999999994]
*** [69657] [1455664954] working on: 1208121999999994 tried: 60000000000 rate: 66371681 / sec
*** [69657] time left: 1 wk 5 d 1 h 39 m 45 s
+++ [69657] Checked [1208000000000002] to [1208179999999994]
*** [69657] [1455665862] working on: 1208179999999994 tried: 58000000000 rate: 63876651 / sec
*** [69657] time left: 1 wk 5 d 12 h 43 m 28 s
+++ [69657] Checked [1208000000000002] to [1208232999999994]
*** [69657] [1455666757] working on: 1208232999999994 tried: 53000000000 rate: 59217877 / sec
*** [69657] time left: 1 wk 6 d 12 h 8 m 3 s
+++ [69657] Checked [1208000000000002] to [1208286999999994]
*** [69657] [1455667658] working on: 1208286999999994 tried: 54000000000 rate: 59933407 / sec
*** [69657] time left: 1 wk 6 d 8 h 0 m 51 s
+++ [69657] Checked [1208000000000002] to [1208343999999994]
*** [69657] [1455668555] working on: 1208343999999994 tried: 57000000000 rate: 63545150 / sec
*** [69657] time left: 1 wk 5 d 13 h 34 m 35 s
+++ [69657] Checked [1208000000000002] to [1208398999999994]
*** [69657] [1455669450] working on: 1208398999999994 tried: 55000000000 rate: 61452513 / sec
*** [69657] time left: 1 wk 5 d 23 h 35 m 50 s
+++ [69657] Checked [1208000000000002] to [1208454999999994]
*** [69657] [1455670348] working on: 1208454999999994 tried: 56000000000 rate: 62360801 / sec
*** [69657] time left: 1 wk 5 d 18 h 48 m 34 s
+++ [69657] Checked [1208000000000002] to [1208509999999994]
*** [69657] [1455671256] working on: 1208509999999994 tried: 55000000000 rate: 60572687 / sec
*** [69657] time left: 1 wk 6 d 3 h 36 m 51 s
+++ [69657] Checked [1208000000000002] to [1208566999999994]
*** [69657] [1455672161] working on: 1208566999999994 tried: 57000000000 rate: 62983425 / sec
*** [69657] time left: 1 wk 5 d 15 h 16 m 57 s
+++ [69657] Checked [1208000000000002] to [1208620999999994]
*** [69657] [1455673054] working on: 1208620999999994 tried: 54000000000 rate: 60470324 / sec
*** [69657] time left: 1 wk 6 d 3 h 38 m 19 s
+++ [69657] Checked [1208000000000002] to [1208676999999994]
*** [69657] [1455673950] working on: 1208676999999994 tried: 56000000000 rate: 62500000 / sec
*** [69657] time left: 1 wk 5 d 17 h 8 m 22 s
+++ [69657] Checked [1208000000000002] to [1208731999999994]
*** [69657] [1455674859] working on: 1208731999999994 tried: 55000000000 rate: 60506050 / sec
*** [69657] time left: 1 wk 6 d 2 h 56 m 33 s
+++ [69657] Checked [1208000000000002] to [1208787999999994]
*** [69657] [1455675756] working on: 1208787999999994 tried: 56000000000 rate: 62430323 / sec
*** [69657] time left: 1 wk 5 d 16 h 59 m 10 s
12087915137497303680909135147276 is excellent
+++ [69657] Checked [1208000000000002] to [1208847999999994]
*** [69657] [1455676655] working on: 1208847999999994 tried: 60000000000 rate: 66740823 / sec
*** [69657] time left: 1 wk 4 d 21 h 2 m 19 s
+++ [69657] Checked [1208000000000002] to [1208903999999994]
*** [69657] [1455677564] working on: 1208903999999994 tried: 56000000000 rate: 61606160 / sec
*** [69657] time left: 1 wk 5 d 20 h 32 m 35 s
+++ [69657] Checked [1208000000000002] to [1208960999999994]
*** [69657] [1455678452] working on: 1208960999999994 tried: 57000000000 rate: 64189189 / sec
*** [69657] time left: 1 wk 5 d 7 h 52 m 49 s
+++ [69657] Checked [1208000000000002] to [1209019999999994]
*** [69657] [1455679351] working on: 1209019999999994 tried: 59000000000 rate: 65628476 / sec
*** [69657] time left: 1 wk 5 d 1 h 8 m 30 s
+++ [69657] Checked [1208000000000002] to [1209078999999994]
*** [69657] [1455680263] working on: 1209078999999994 tried: 59000000000 rate: 64692982 / sec
*** [69657] time left: 1 wk 5 d 5 h 4 m 11 s
+++ [69657] Checked [1208000000000002] to [1209135999999994]
*** [69657] [1455681162] working on: 1209135999999994 tried: 57000000000 rate: 63403781 / sec
*** [69657] time left: 1 wk 5 d 10 h 46 m 44 s
+++ [69657] Checked [1208000000000002] to [1209190999999994]
*** [69657] [1455682054] working on: 1209190999999994 tried: 55000000000 rate: 61659192 / sec
*** [69657] time left: 1 wk 5 d 18 h 59 m 5 s
+++ [69657] Checked [1208000000000002] to [1209247999999994]
*** [69657] [1455682959] working on: 1209247999999994 tried: 57000000000 rate: 62983425 / sec
*** [69657] time left: 1 wk 5 d 12 h 16 m 44 s
+++ [69657] Checked [1208000000000002] to [1209302999999994]
*** [69657] [1455683849] working on: 1209302999999994 tried: 55000000000 rate: 61797752 / sec
*** [69657] time left: 1 wk 5 d 17 h 47 m 35 s
+++ [69657] Checked [1208000000000002] to [1209359999999994]
*** [69657] [1455684756] working on: 1209359999999994 tried: 57000000000 rate: 62844542 / sec
*** [69657] time left: 1 wk 5 d 12 h 26 m 51 s
+++ [69657] Checked [1208000000000002] to [1209414999999994]
*** [69657] [1455685653] working on: 1209414999999994 tried: 55000000000 rate: 61315496 / sec
*** [69657] time left: 1 wk 5 d 19 h 41 m 27 s
+++ [69657] Checked [1208000000000002] to [1209471999999994]
*** [69657] [1455686563] working on: 1209471999999994 tried: 57000000000 rate: 62637362 / sec
*** [69657] time left: 1 wk 5 d 12 h 56 m 41 s
+++ [69657] Checked [1208000000000002] to [1209530999999994]
*** [69657] [1455687454] working on: 1209530999999994 tried: 59000000000 rate: 66217732 / sec
*** [69657] time left: 1 wk 4 d 20 h 25 m 31 s
+++ [69657] Checked [1208000000000002] to [1209587999999994]
*** [69657] [1455688351] working on: 1209587999999994 tried: 57000000000 rate: 63545150 / sec
*** [69657] time left: 1 wk 5 d 8 h 8 m 18 s
+++ [69657] Checked [1208000000000002] to [1209644999999994]
*** [69657] [1455689257] working on: 1209644999999994 tried: 57000000000 rate: 62913907 / sec
*** [69657] time left: 1 wk 5 d 10 h 51 m 29 s
+++ [69657] Checked [1208000000000002] to [1209697999999994]
*** [69657] [1455690156] working on: 1209697999999994 tried: 53000000000 rate: 58954393 / sec
*** [69657] time left: 1 wk 6 d 6 h 40 m 49 s
+++ [69657] Checked [1208000000000002] to [1209752999999994]
*** [69657] [1455691055] working on: 1209752999999994 tried: 55000000000 rate: 61179087 / sec
*** [69657] time left: 1 wk 5 d 18 h 50 m 32 s
+++ [69657] Checked [1208000000000002] to [1209811999999994]
*** [69657] [1455691954] working on: 1209811999999994 tried: 59000000000 rate: 65628476 / sec
*** [69657] time left: 1 wk 4 d 21 h 47 m 23 s
+++ [69657] Checked [1208000000000002] to [1209870999999994]
*** [69657] [1455692851] working on: 1209870999999994 tried: 59000000000 rate: 65774804 / sec
*** [69657] time left: 1 wk 4 d 20 h 54 m 17 s
+++ [69657] Checked [1208000000000002] to [1209926999999994]
*** [69657] [1455693757] working on: 1209926999999994 tried: 56000000000 rate: 61810154 / sec
*** [69657] time left: 1 wk 5 d 14 h 55 m 39 s
+++ [69657] Checked [1208000000000002] to [1209982999999994]
*** [69657] [1455694655] working on: 1209982999999994 tried: 56000000000 rate: 62360801 / sec
*** [69657] time left: 1 wk 5 d 12 h 0 m 11 s
+++ [69657] Checked [1208000000000002] to [1210041999999994]
*** [69657] [1455695548] working on: 1210041999999994 tried: 59000000000 rate: 66069428 / sec
*** [69657] time left: 1 wk 4 d 18 h 54 m 55 s
+++ [69657] Checked [1208000000000002] to [1210101999999994]
*** [69657] [1455696461] working on: 1210101999999994 tried: 60000000000 rate: 65717415 / sec
*** [69657] time left: 1 wk 4 d 20 h 10 m 37 s
+++ [69657] Checked [1208000000000002] to [1210157999999994]
*** [69657] [1455697349] working on: 1210157999999994 tried: 56000000000 rate: 63063063 / sec
*** [69657] time left: 1 wk 5 d 7 h 53 m 29 s
+++ [69657] Checked [1208000000000002] to [1210214999999994]
*** [69657] [1455698251] working on: 1210214999999994 tried: 57000000000 rate: 63192904 / sec
*** [69657] time left: 1 wk 5 d 7 h 1 m 59 s
+++ [69657] Checked [1208000000000002] to [1210271999999994]
*** [69657] [1455699149] working on: 1210271999999994 tried: 57000000000 rate: 63474387 / sec
*** [69657] time left: 1 wk 5 d 5 h 28 m 31 s
+++ [69657] Checked [1208000000000002] to [1210330999999994]
*** [69657] [1455700056] working on: 1210330999999994 tried: 59000000000 rate: 65049614 / sec
*** [69657] time left: 1 wk 4 d 22 h 6 m 59 s
+++ [69657] Checked [1208000000000002] to [1210385999999994]
*** [69657] [1455700957] working on: 1210385999999994 tried: 55000000000 rate: 61043285 / sec
*** [69657] time left: 1 wk 5 d 16 h 38 m 40 s
+++ [69657] Checked [1208000000000002] to [1210442999999994]
*** [69657] [1455701859] working on: 1210442999999994 tried: 57000000000 rate: 63192904 / sec
*** [69657] time left: 1 wk 5 d 6 h 1 m 51 s
+++ [69657] Checked [1208000000000002] to [1210496999999994]
*** [69657] [1455702752] working on: 1210496999999994 tried: 54000000000 rate: 60470324 / sec
*** [69657] time left: 1 wk 5 d 19 h 1 m 15 s
+++ [69657] Checked [1208000000000002] to [1210554999999994]
*** [69657] [1455703654] working on: 1210554999999994 tried: 58000000000 rate: 64301552 / sec
*** [69657] time left: 1 wk 5 d 0 h 28 m 39 s
+++ [69657] Checked [1208000000000002] to [1210613999999994]
*** [69657] [1455704556] working on: 1210613999999994 tried: 59000000000 rate: 65410199 / sec
*** [69657] time left: 1 wk 4 d 19 h 20 m 15 s
+++ [69657] Checked [1208000000000002] to [1210671999999994]
*** [69657] [1455705461] working on: 1210671999999994 tried: 58000000000 rate: 64088397 / sec
*** [69657] time left: 1 wk 5 d 0 h 55 m 47 s
+++ [69657] Checked [1208000000000002] to [1210725999999994]
*** [69657] [1455706350] working on: 1210725999999994 tried: 54000000000 rate: 60742407 / sec
*** [69657] time left: 1 wk 5 d 16 h 35 m 55 s
+++ [69657] Checked [1208000000000002] to [1210780999999994]
*** [69657] [1455707251] working on: 1210780999999994 tried: 55000000000 rate: 61043285 / sec
*** [69657] time left: 1 wk 5 d 14 h 50 m 49 s
+++ [69657] Checked [1208000000000002] to [1210836999999994]
*** [69657] [1455708154] working on: 1210836999999994 tried: 56000000000 rate: 62015503 / sec
*** [69657] time left: 1 wk 5 d 9 h 50 m 54 s
+++ [69657] Checked [1208000000000002] to [1210890999999994]
*** [69657] [1455709053] working on: 1210890999999994 tried: 54000000000 rate: 60066740 / sec
*** [69657] time left: 1 wk 5 d 19 h 15 m 42 s
+++ [69657] Checked [1208000000000002] to [1210943999999994]
*** [69657] [1455709950] working on: 1210943999999994 tried: 53000000000 rate: 59085841 / sec
*** [69657] time left: 1 wk 6 d 0 h 6 m 49 s
