*** [3622] [2016-03-22T20:57:44-00:00] Starting up
*** [3622] start a is 3634666666666692
*** [3622] end a is 3704000000000025
*** [3622] report interval is 15
*** [3622] signal check interval is 10
+++ [3622] Checked [3634666666666692] to [3634710000000016]
*** [3622] [2016-03-22T21:13:38-00:00] working on: 3634710000000016 tried: 43333333324 rate: 45422781 / sec
*** [3622] time left: 2 wk 3 d 15 h 44 m 7 s
+++ [3622] Checked [3634666666666692] to [3634750880502916]
*** [3622] [2016-03-22T21:28:49-00:00] working on: 3634750880502916 tried: 40880502900 rate: 44874317 / sec
*** [3622] time left: 2 wk 3 d 20 h 39 m 40 s
+++ [3622] Checked [3634666666666692] to [3634794259009350]
*** [3622] [2016-03-22T21:43:59-00:00] working on: 3634794259009350 tried: 43378506434 rate: 47668688 / sec
*** [3622] time left: 2 wk 2 d 19 h 16 m 48 s
+++ [3622] Checked [3634666666666692] to [3634835571872284]
*** [3622] [2016-03-22T21:59:23-00:00] working on: 3634835571872284 tried: 41312862934 rate: 44710890 / sec
*** [3622] time left: 2 wk 3 d 21 h 42 m 6 s
+++ [3622] Checked [3634666666666692] to [3634878792399284]
*** [3622] [2016-03-22T22:14:47-00:00] working on: 3634878792399284 tried: 43220527000 rate: 46775462 / sec
*** [3622] time left: 2 wk 3 d 2 h 28 m 44 s
+++ [3622] Checked [3634666666666692] to [3634920890315084]
*** [3622] [2016-03-22T22:30:04-00:00] working on: 3634920890315084 tried: 42097915800 rate: 45908305 / sec
*** [3622] time left: 2 wk 3 d 9 h 58 m 40 s
+++ [3622] Checked [3634666666666692] to [3634962207789584]
*** [3622] [2016-03-22T22:45:34-00:00] working on: 3634962207789584 tried: 41317474500 rate: 44427391 / sec
*** [3622] time left: 2 wk 3 d 23 h 39 m 7 s
+++ [3622] Checked [3634666666666692] to [3635003673354516]
*** [3622] [2016-03-22T23:00:48-00:00] working on: 3635003673354516 tried: 41465564932 rate: 45367138 / sec
*** [3622] time left: 2 wk 3 d 14 h 27 m 24 s
+++ [3622] Checked [3634666666666692] to [3635044503778716]
*** [3622] [2016-03-22T23:16:10-00:00] working on: 3635044503778716 tried: 40830424200 rate: 44284624 / sec
*** [3622] time left: 2 wk 4 d 0 h 31 m 38 s
+++ [3622] Checked [3634666666666692] to [3635087312248584]
*** [3622] [2016-03-22T23:31:27-00:00] working on: 3635087312248584 tried: 42808469868 rate: 46683173 / sec
*** [3622] time left: 2 wk 3 d 2 h 2 m 59 s
+++ [3622] Checked [3634666666666692] to [3635130883210050]
*** [3622] [2016-03-22T23:46:58-00:00] working on: 3635130883210050 tried: 43570961466 rate: 46800173 / sec
*** [3622] time left: 2 wk 3 d 0 h 45 m 57 s
+++ [3622] Checked [3634666666666692] to [3635174563371516]
*** [3622] [2016-03-23T00:02:21-00:00] working on: 3635174563371516 tried: 43680161466 rate: 47324118 / sec
*** [3622] time left: 2 wk 2 d 19 h 59 m 2 s
+++ [3622] Checked [3634666666666692] to [3635217155077716]
*** [3622] [2016-03-23T00:17:38-00:00] working on: 3635217155077716 tried: 42591706200 rate: 46446789 / sec
*** [3622] time left: 2 wk 3 d 3 h 21 m 36 s
+++ [3622] Checked [3634666666666692] to [3635260505414116]
*** [3622] [2016-03-23T00:32:54-00:00] working on: 3635260505414116 tried: 43350336400 rate: 47325694 / sec
*** [3622] time left: 2 wk 2 d 19 h 27 m 58 s
+++ [3622] Checked [3634666666666692] to [3635306253584984]
*** [3622] [2016-03-23T00:48:20-00:00] working on: 3635306253584984 tried: 45748170868 rate: 49404072 / sec
*** [3622] time left: 2 wk 2 d 2 h 14 m 8 s
+++ [3622] Checked [3634666666666692] to [3635349070447384]
*** [3622] [2016-03-23T01:03:47-00:00] working on: 3635349070447384 tried: 42816862400 rate: 46188632 / sec
*** [3622] time left: 2 wk 3 d 4 h 51 m 57 s
+++ [3622] Checked [3634666666666692] to [3635392179837250]
*** [3622] [2016-03-23T01:19:01-00:00] working on: 3635392179837250 tried: 43109389866 rate: 47165634 / sec
*** [3622] time left: 2 wk 2 d 20 h 3 m 35 s
+++ [3622] Checked [3634666666666692] to [3635436201095650]
*** [3622] [2016-03-23T01:34:19-00:00] working on: 3635436201095650 tried: 44021258400 rate: 47953440 / sec
*** [3622] time left: 2 wk 2 d 13 h 10 m 0 s
+++ [3622] Checked [3634666666666692] to [3635479359191650]
*** [3622] [2016-03-23T01:49:31-00:00] working on: 3635479359191650 tried: 43158096000 rate: 47322473 / sec
*** [3622] time left: 2 wk 2 d 18 h 12 m 32 s
+++ [3622] Checked [3634666666666692] to [3635520372001584]
*** [3622] [2016-03-23T02:04:50-00:00] working on: 3635520372001584 tried: 41012809934 rate: 44627649 / sec
*** [3622] time left: 2 wk 3 d 18 h 14 m 27 s
+++ [3622] Checked [3634666666666692] to [3635562024473984]
*** [3622] [2016-03-23T02:20:19-00:00] working on: 3635562024473984 tried: 41652472400 rate: 44835815 / sec
*** [3622] time left: 2 wk 3 d 16 h 0 m 14 s
+++ [3622] Checked [3634666666666692] to [3635603871234650]
*** [3622] [2016-03-23T02:35:31-00:00] working on: 3635603871234650 tried: 41846760666 rate: 45884605 / sec
*** [3622] time left: 2 wk 3 d 6 h 3 m 32 s
+++ [3622] Checked [3634666666666692] to [3635646696865984]
*** [3622] [2016-03-23T02:50:41-00:00] working on: 3635646696865984 tried: 42825631334 rate: 47061133 / sec
*** [3622] time left: 2 wk 2 d 19 h 27 m 17 s
+++ [3622] Checked [3634666666666692] to [3635687483181250]
*** [3622] [2016-03-23T03:06:01-00:00] working on: 3635687483181250 tried: 40786315266 rate: 44332951 / sec
*** [3622] time left: 2 wk 3 d 20 h 1 m 38 s
+++ [3622] Checked [3634666666666692] to [3635728860602184]
*** [3622] [2016-03-23T03:21:16-00:00] working on: 3635728860602184 tried: 41377420934 rate: 45221225 / sec
*** [3622] time left: 2 wk 3 d 11 h 21 m 55 s
+++ [3622] Checked [3634666666666692] to [3635771067078850]
