*** [53888] [2016-04-09T16:54:13-00:00] Starting up
*** [53888] start a is 51600000000000040
*** [53888] end a is 52293333333333373
*** [53888] report interval is 15
*** [53888] signal check interval is 10
+++ [53888] Checked [51600000000000040] to [51600043333333370]
*** [53888] [2016-04-09T17:09:39-00:00] working on: 51600043333333370 tried: 43333333330 rate: 46796256 / sec
*** [53888] time left: 24 wk 3 d 11 h 17 m 55 s
+++ [53888] Checked [51600000000000040] to [51600087009838970]
*** [53888] [2016-04-09T17:24:42-00:00] working on: 51600087009838970 tried: 43676505600 rate: 48368223 / sec
*** [53888] time left: 23 wk 4 d 21 h 18 m 2 s
+++ [53888] Checked [51600000000000040] to [51600128928965570]
*** [53888] [2016-04-09T17:39:42-00:00] working on: 51600128928965570 tried: 41919126600 rate: 46576807 / sec
*** [53888] time left: 24 wk 4 d 6 h 10 m 39 s
+++ [53888] Checked [51600000000000040] to [51600172400652104]
*** [53888] [2016-04-09T17:55:10-00:00] working on: 51600172400652104 tried: 43471686534 rate: 46844489 / sec
*** [53888] time left: 24 wk 3 d 6 h 17 m 45 s
+++ [53888] Checked [51600000000000040] to [51600212999209236]
*** [53888] [2016-04-09T18:10:27-00:00] working on: 51600212999209236 tried: 40598557132 rate: 44273235 / sec
*** [53888] time left: 25 wk 6 d 4 h 45 m 16 s
+++ [53888] Checked [51600000000000040] to [51600252845120736]
*** [53888] [2016-04-09T18:25:54-00:00] working on: 51600252845120736 tried: 39845911500 rate: 42983723 / sec
*** [53888] time left: 26 wk 4 d 14 h 57 m 35 s
+++ [53888] Checked [51600000000000040] to [51600292963262204]
*** [53888] [2016-04-09T18:41:06-00:00] working on: 51600292963262204 tried: 40118141468 rate: 43989190 / sec
*** [53888] time left: 26 wk 0 d 8 h 19 m 49 s
+++ [53888] Checked [51600000000000040] to [51600334019839536]
*** [53888] [2016-04-09T18:56:07-00:00] working on: 51600334019839536 tried: 41056577332 rate: 45567788 / sec
*** [53888] time left: 25 wk 1 d 0 h 28 m 17 s
+++ [53888] Checked [51600000000000040] to [51600376549775004]
*** [53888] [2016-04-09T19:11:21-00:00] working on: 51600376549775004 tried: 42529935468 rate: 46531658 / sec
*** [53888] time left: 24 wk 4 d 8 h 42 m 38 s
+++ [53888] Checked [51600000000000040] to [51600419979322470]
*** [53888] [2016-04-09T19:26:46-00:00] working on: 51600419979322470 tried: 43429547466 rate: 46950862 / sec
*** [53888] time left: 24 wk 2 d 19 h 31 m 7 s
