*** [53893] [2016-04-09T16:54:13-00:00] Starting up
*** [53893] start a is 55066666666666710
*** [53893] end a is 55760000000000043
*** [53893] report interval is 15
*** [53893] signal check interval is 10
+++ [53893] Checked [55066666666666710] to [55066713333333374]
*** [53893] [2016-04-09T17:10:00-00:00] working on: 55066713333333374 tried: 46666666664 rate: 49278423 / sec
*** [53893] time left: 23 wk 1 d 19 h 59 m 28 s
+++ [53893] Checked [55066666666666710] to [55066757683914074]
*** [53893] [2016-04-09T17:25:13-00:00] working on: 55066757683914074 tried: 44350580700 rate: 48576758 / sec
*** [53893] time left: 23 wk 4 d 4 h 11 m 11 s
+++ [53893] Checked [55066666666666710] to [55066801402996274]
*** [53893] [2016-04-09T17:40:24-00:00] working on: 55066801402996274 tried: 43719082200 rate: 47990210 / sec
*** [53893] time left: 23 wk 6 d 4 h 23 m 4 s
+++ [53893] Checked [55066666666666710] to [55066846193858940]
*** [53893] [2016-04-09T17:55:57-00:00] working on: 55066846193858940 tried: 44790862666 rate: 48007355 / sec
*** [53893] time left: 23 wk 6 d 2 h 41 m 32 s
+++ [53893] Checked [55066666666666710] to [55066891000723606]
*** [53893] [2016-04-09T18:11:05-00:00] working on: 55066891000723606 tried: 44806864666 rate: 49346767 / sec
*** [53893] time left: 23 wk 1 d 13 h 34 m 43 s
+++ [53893] Checked [55066666666666710] to [55066937057706140]
*** [53893] [2016-04-09T18:26:08-00:00] working on: 55066937057706140 tried: 46056982534 rate: 51004410 / sec
*** [53893] time left: 22 wk 3 d 6 h 31 m 35 s
+++ [53893] Checked [55066666666666710] to [55066981261528140]
*** [53893] [2016-04-09T18:41:21-00:00] working on: 55066981261528140 tried: 44203822000 rate: 48416015 / sec
*** [53893] time left: 23 wk 4 d 16 h 3 m 53 s
+++ [53893] Checked [55066666666666710] to [55067026449808806]
*** [53893] [2016-04-09T18:56:34-00:00] working on: 55067026449808806 tried: 45188280666 rate: 49494283 / sec
*** [53893] time left: 23 wk 1 d 1 h 11 m 23 s
+++ [53893] Checked [55066666666666710] to [55067070994663506]
*** [53893] [2016-04-09T19:11:49-00:00] working on: 55067070994663506 tried: 44544854700 rate: 48682901 / sec
*** [53893] time left: 23 wk 3 d 17 h 45 m 20 s
+++ [53893] Checked [55066666666666710] to [55067116432037774]
*** [53893] [2016-04-09T19:26:59-00:00] working on: 55067116432037774 tried: 45437374268 rate: 49931180 / sec
*** [53893] time left: 22 wk 6 d 14 h 39 m 32 s
+++ [53893] Checked [55066666666666710] to [55067161370099774]
*** [53893] [2016-04-09T19:42:09-00:00] working on: 55067161370099774 tried: 44938062000 rate: 49382485 / sec
*** [53893] time left: 23 wk 1 d 9 h 14 m 8 s
+++ [53893] Checked [55066666666666710] to [55067207460419106]
*** [53893] [2016-04-09T19:57:37-00:00] working on: 55067207460419106 tried: 46090319332 rate: 49666292 / sec
*** [53893] time left: 23 wk 0 d 10 h 42 m 29 s
+++ [53893] Checked [55066666666666710] to [55067250504538840]
*** [53893] [2016-04-09T20:13:06-00:00] working on: 55067250504538840 tried: 43044119734 rate: 46333821 / sec
*** [53893] time left: 24 wk 5 d 1 h 7 m 51 s
+++ [53893] Checked [55066666666666710] to [55067296838359840]
*** [53893] [2016-04-09T20:28:31-00:00] working on: 55067296838359840 tried: 46333821000 rate: 50090617 / sec
*** [53893] time left: 22 wk 6 d 1 h 23 m 21 s
+++ [53893] Checked [55066666666666710] to [55067340250227906]
*** [53893] [2016-04-09T20:43:53-00:00] working on: 55067340250227906 tried: 43411868066 rate: 47084455 / sec
*** [53893] time left: 24 wk 2 d 6 h 23 m 28 s
+++ [53893] Checked [55066666666666710] to [55067382626237406]
*** [53893] [2016-04-09T20:58:54-00:00] working on: 55067382626237406 tried: 42376009500 rate: 47032197 / sec
*** [53893] time left: 24 wk 2 d 10 h 40 m 52 s
+++ [53893] Checked [55066666666666710] to [55067428090694506]
