*** [38971] [1452966354] Starting up
*** [38971] start a is 509066666666706
*** [38971] end a is 516000000000039
+++ [38971] Checked [509066666666706] to [509120666666704]
*** [38971] [1452967262] working on: 509120666666704 tried: 53999999998 rate: 59471365 / sec
*** [38971] time left: 0 wk 1 d 8 h 7 m 55 s
+++ [38971] Checked [509066666666706] to [509175666666704]
*** [38971] [1452968167] working on: 509175666666704 tried: 55000000000 rate: 60773480 / sec
*** [38971] time left: 0 wk 1 d 7 h 11 m 32 s
+++ [38971] Checked [509066666666706] to [509229666666704]
*** [38971] [1452969055] working on: 509229666666704 tried: 54000000000 rate: 60810810 / sec
*** [38971] time left: 0 wk 1 d 6 h 55 m 35 s
+++ [38971] Checked [509066666666706] to [509282666666704]
*** [38971] [1452969963] working on: 509282666666704 tried: 53000000000 rate: 58370044 / sec
*** [38971] time left: 0 wk 1 d 7 h 58 m 2 s
+++ [38971] Checked [509066666666706] to [509335666666704]
*** [38971] [1452970857] working on: 509335666666704 tried: 53000000000 rate: 59284116 / sec
*** [38971] time left: 0 wk 1 d 7 h 13 m 34 s
+++ [38971] Checked [509066666666706] to [509389666666704]
*** [38971] [1452971758] working on: 509389666666704 tried: 54000000000 rate: 59933407 / sec
*** [38971] time left: 0 wk 1 d 6 h 38 m 15 s
+++ [38971] Checked [509066666666706] to [509444666666704]
*** [38971] [1452972666] working on: 509444666666704 tried: 55000000000 rate: 60572687 / sec
*** [38971] time left: 0 wk 1 d 6 h 3 m 43 s
+++ [38971] Checked [509066666666706] to [509494666666704]
*** [38971] [1452973559] working on: 509494666666704 tried: 50000000000 rate: 55991041 / sec
*** [38971] time left: 0 wk 1 d 8 h 16 m 26 s
+++ [38971] Checked [509066666666706] to [509550666666704]
*** [38971] [1452974468] working on: 509550666666704 tried: 56000000000 rate: 61606160 / sec
*** [38971] time left: 0 wk 1 d 5 h 4 m 47 s
+++ [38971] Checked [509066666666706] to [509605666666704]
*** [38971] [1452975363] working on: 509605666666704 tried: 55000000000 rate: 61452513 / sec
*** [38971] time left: 0 wk 1 d 4 h 54 m 14 s
+++ [38971] Checked [509066666666706] to [509658666666704]
*** [38971] [1452976269] working on: 509658666666704 tried: 53000000000 rate: 58498896 / sec
*** [38971] time left: 0 wk 1 d 6 h 6 m 41 s
+++ [38971] Checked [509066666666706] to [509710666666704]
*** [38971] [1452977156] working on: 509710666666704 tried: 52000000000 rate: 58624577 / sec
*** [38971] time left: 0 wk 1 d 5 h 48 m 2 s
+++ [38971] Checked [509066666666706] to [509764666666704]
*** [38971] [1452978070] working on: 509764666666704 tried: 54000000000 rate: 59080962 / sec
*** [38971] time left: 0 wk 1 d 5 h 18 m 59 s
509805249719466877329266786988 is excellent
+++ [38971] Checked [509066666666706] to [509817666666704]
*** [38971] [1452978970] working on: 509817666666704 tried: 53000000000 rate: 58888888 / sec
*** [38971] time left: 0 wk 1 d 5 h 9 m 44 s
+++ [38971] Checked [509066666666706] to [509870666666704]
*** [38971] [1452979862] working on: 509870666666704 tried: 53000000000 rate: 59417040 / sec
*** [38971] time left: 0 wk 1 d 4 h 39 m 18 s
+++ [38971] Checked [509066666666706] to [509921666666704]
*** [38971] [1452980754] working on: 509921666666704 tried: 51000000000 rate: 57174887 / sec
*** [38971] time left: 0 wk 1 d 5 h 31 m 52 s
509936171437016877479954401728 is excellent
+++ [38971] Checked [509066666666706] to [509975666666704]
*** [38971] [1452981654] working on: 509975666666704 tried: 54000000000 rate: 60000000 / sec
*** [38971] time left: 0 wk 1 d 3 h 53 m 26 s
+++ [38971] Checked [509066666666706] to [510028666666704]
*** [38971] [1452982563] working on: 510028666666704 tried: 53000000000 rate: 58305830 / sec
*** [38971] time left: 0 wk 1 d 4 h 26 m 55 s
510040606330110877600151797900 is excellent
+++ [38971] Checked [509066666666706] to [510080666666704]
*** [38971] [1452983459] working on: 510080666666704 tried: 52000000000 rate: 58035714 / sec
*** [38971] time left: 0 wk 1 d 4 h 19 m 55 s
+++ [38971] Checked [509066666666706] to [510133666666704]
*** [38971] [1452984361] working on: 510133666666704 tried: 53000000000 rate: 58758314 / sec
*** [38971] time left: 0 wk 1 d 3 h 43 m 59 s
+++ [38971] Checked [509066666666706] to [510188666666704]
*** [38971] [1452985254] working on: 510188666666704 tried: 55000000000 rate: 61590145 / sec
*** [38971] time left: 0 wk 1 d 2 h 12 m 35 s
+++ [38971] Checked [509066666666706] to [510243666666704]
*** [38971] [1452986164] working on: 510243666666704 tried: 55000000000 rate: 60439560 / sec
*** [38971] time left: 0 wk 1 d 2 h 27 m 22 s
+++ [38971] Checked [509066666666706] to [510296666666704]
*** [38971] [1452987055] working on: 510296666666704 tried: 53000000000 rate: 59483726 / sec
*** [38971] time left: 0 wk 1 d 2 h 38 m 1 s
+++ [38971] Checked [509066666666706] to [510352666666704]
*** [38971] [1452987962] working on: 510352666666704 tried: 56000000000 rate: 61742006 / sec
*** [38971] time left: 0 wk 1 d 1 h 24 m 27 s
+++ [38971] Checked [509066666666706] to [510407666666704]
*** [38971] [1452988857] working on: 510407666666704 tried: 55000000000 rate: 61452513 / sec
*** [38971] time left: 0 wk 1 d 1 h 16 m 43 s
+++ [38971] Checked [509066666666706] to [510461666666704]
*** [38971] [1452989762] working on: 510461666666704 tried: 54000000000 rate: 59668508 / sec
*** [38971] time left: 0 wk 1 d 1 h 46 m 59 s
+++ [38971] Checked [509066666666706] to [510516666666704]
*** [38971] [1452990658] working on: 510516666666704 tried: 55000000000 rate: 61383928 / sec
*** [38971] time left: 0 wk 1 d 0 h 48 m 49 s
+++ [38971] Checked [509066666666706] to [510569666666704]
*** [38971] [1452991562] working on: 510569666666704 tried: 53000000000 rate: 58628318 / sec
*** [38971] time left: 0 wk 1 d 1 h 43 m 44 s
+++ [38971] Checked [509066666666706] to [510620666666704]
*** [38971] [1452992461] working on: 510620666666704 tried: 51000000000 rate: 56729699 / sec
*** [38971] time left: 0 wk 1 d 2 h 20 m 24 s
+++ [38971] Checked [509066666666706] to [510676666666704]
*** [38971] [1452993367] working on: 510676666666704 tried: 56000000000 rate: 61810154 / sec
