*** [69690] [1455663148] Starting up
*** [69690] start a is 3496000000000024
*** [69690] end a is 3565333333333357
+++ [69690] Checked [3496000000000024] to [3496053000000020]
*** [69690] [1455664054] working on: 3496053000000020 tried: 52999999996 rate: 58498896 / sec
*** [69690] time left: 1 wk 6 d 16 h 58 m 22 s
+++ [69690] Checked [3496000000000024] to [3496107000000020]
*** [69690] [1455664958] working on: 3496107000000020 tried: 54000000000 rate: 59734513 / sec
*** [69690] time left: 1 wk 6 d 9 h 55 m 1 s
+++ [69690] Checked [3496000000000024] to [3496161000000020]
*** [69690] [1455665854] working on: 3496161000000020 tried: 54000000000 rate: 60267857 / sec
*** [69690] time left: 1 wk 6 d 6 h 49 m 9 s
+++ [69690] Checked [3496000000000024] to [3496213000000020]
*** [69690] [1455666754] working on: 3496213000000020 tried: 52000000000 rate: 57777777 / sec
*** [69690] time left: 1 wk 6 d 20 h 18 m 34 s
+++ [69690] Checked [3496000000000024] to [3496268000000020]
*** [69690] [1455667654] working on: 3496268000000020 tried: 55000000000 rate: 61111111 / sec
*** [69690] time left: 1 wk 6 d 1 h 56 m 1 s
+++ [69690] Checked [3496000000000024] to [3496323000000020]
*** [69690] [1455668563] working on: 3496323000000020 tried: 55000000000 rate: 60506050 / sec
*** [69690] time left: 1 wk 6 d 4 h 49 m 13 s
+++ [69690] Checked [3496000000000024] to [3496376000000020]
*** [69690] [1455669451] working on: 3496376000000020 tried: 53000000000 rate: 59684684 / sec
*** [69690] time left: 1 wk 6 d 8 h 56 m 1 s
+++ [69690] Checked [3496000000000024] to [3496431000000020]
*** [69690] [1455670349] working on: 3496431000000020 tried: 55000000000 rate: 61247216 / sec
*** [69690] time left: 1 wk 6 d 0 h 29 m 48 s
+++ [69690] Checked [3496000000000024] to [3496484000000020]
*** [69690] [1455671256] working on: 3496484000000020 tried: 53000000000 rate: 58434399 / sec
*** [69690] time left: 1 wk 6 d 15 h 17 m 13 s
+++ [69690] Checked [3496000000000024] to [3496538000000020]
*** [69690] [1455672155] working on: 3496538000000020 tried: 54000000000 rate: 60066740 / sec
*** [69690] time left: 1 wk 6 d 6 h 8 m 35 s
+++ [69690] Checked [3496000000000024] to [3496593000000020]
*** [69690] [1455673058] working on: 3496593000000020 tried: 55000000000 rate: 60908084 / sec
*** [69690] time left: 1 wk 6 d 1 h 29 m 52 s
+++ [69690] Checked [3496000000000024] to [3496648000000020]
*** [69690] [1455673956] working on: 3496648000000020 tried: 55000000000 rate: 61247216 / sec
*** [69690] time left: 1 wk 5 d 23 h 30 m 45 s
+++ [69690] Checked [3496000000000024] to [3496701000000020]
*** [69690] [1455674862] working on: 3496701000000020 tried: 53000000000 rate: 58498896 / sec
*** [69690] time left: 1 wk 6 d 13 h 53 m 45 s
+++ [69690] Checked [3496000000000024] to [3496756000000020]
*** [69690] [1455675760] working on: 3496756000000020 tried: 55000000000 rate: 61247216 / sec
*** [69690] time left: 1 wk 5 d 23 h 1 m 21 s
+++ [69690] Checked [3496000000000024] to [3496809000000020]
*** [69690] [1455676652] working on: 3496809000000020 tried: 53000000000 rate: 59417040 / sec
*** [69690] time left: 1 wk 6 d 8 h 21 m 18 s
+++ [69690] Checked [3496000000000024] to [3496864000000020]
*** [69690] [1455677550] working on: 3496864000000020 tried: 55000000000 rate: 61247216 / sec
*** [69690] time left: 1 wk 5 d 22 h 31 m 58 s
+++ [69690] Checked [3496000000000024] to [3496918000000020]
*** [69690] [1455678456] working on: 3496918000000020 tried: 54000000000 rate: 59602649 / sec
*** [69690] time left: 1 wk 6 d 6 h 50 m 58 s
+++ [69690] Checked [3496000000000024] to [3496972000000020]
*** [69690] [1455679364] working on: 3496972000000020 tried: 54000000000 rate: 59471365 / sec
*** [69690] time left: 1 wk 6 d 7 h 18 m 4 s
+++ [69690] Checked [3496000000000024] to [3497026000000020]
*** [69690] [1455680262] working on: 3497026000000020 tried: 54000000000 rate: 60133630 / sec
*** [69690] time left: 1 wk 6 d 3 h 32 m 6 s
+++ [69690] Checked [3496000000000024] to [3497080000000020]
*** [69690] [1455681150] working on: 3497080000000020 tried: 54000000000 rate: 60810810 / sec
*** [69690] time left: 1 wk 5 d 23 h 46 m 29 s
+++ [69690] Checked [3496000000000024] to [3497135000000020]
*** [69690] [1455682052] working on: 3497135000000020 tried: 55000000000 rate: 60975609 / sec
*** [69690] time left: 1 wk 5 d 22 h 40 m 53 s
+++ [69690] Checked [3496000000000024] to [3497189000000020]
*** [69690] [1455682959] working on: 3497189000000020 tried: 54000000000 rate: 59536934 / sec
*** [69690] time left: 1 wk 6 d 5 h 56 m 13 s
+++ [69690] Checked [3496000000000024] to [3497242000000020]
*** [69690] [1455683851] working on: 3497242000000020 tried: 53000000000 rate: 59417040 / sec
*** [69690] time left: 1 wk 6 d 6 h 19 m 50 s
+++ [69690] Checked [3496000000000024] to [3497294000000020]
*** [69690] [1455684764] working on: 3497294000000020 tried: 52000000000 rate: 56955093 / sec
*** [69690] time left: 1 wk 6 d 19 h 50 m 14 s
+++ [69690] Checked [3496000000000024] to [3497348000000020]
